SMILES,pKi,Scaffold,Split,BCUT2D_MWHI,BCUT2D_MRHI,AvgIpc,BalabanJ,BertzCT,Chi2v,Chi3n,HallKierAlpha,Ipc,Kappa2,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA3,PEOE_VSA4,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA10,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA10,SlogP_VSA3,SlogP_VSA4,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA5,EState_VSA6,EState_VSA8,EState_VSA9,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState8,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumAtomStereoCenters,NumHeteroatoms,MolLogP,fr_Ar_N,fr_NH0,fr_NH1,fr_Ndealkylation1,fr_guanido,fr_halogen,fr_pyridine,MACCS_79,MACCS_86,MACCS_98,MACCS_100,MACCS_108,MACCS_110,MACCS_117,MACCS_128,MACCS_133,MACCS_138
COc1cccc2cc(-c3csc([C@]4(C)Cc5nc(C(F)(F)F)ncc5C(=N)N4)c3)[nH]c12,7.5391,N=C1NC(c2cc(-c3cc4ccccc4[nH]3)cs2)Cc2ncncc21,Train,32.13347559428247,7.101453926514472,3.394975907111535,1.5088403403722999,1359.357353644383,8.778996910716785,5.604637073162492,-3.4000000000000004,22000560.825156186,7.058312249707239,15.037630078753587,11.585131619041174,0.0,5.824404497999927,0.0,6.176298517443475,9.967957041894417,13.171245143024459,25.122838405075456,39.51847885971655,29.422802997822593,28.075330595773067,25.05978259244345,7.109797541277533,63.86767286263372,17.00689131982936,13.171245143024459,18.13604539275283,5.409283605791522,41.908741684387046,22.160304418626517,86.68,11.336785877934737,7.109797541277533,20.268724166847957,10.146146559591571,11.392149348977798,14.439033087937897,2.4768657571857164,-0.4349220787117787,9.810042433984915,1.8647813261106911,1.0,1.0,1.0,10.0,5.100270000000004,3.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
COc1cccc2cc(-c3csc([C@]4(C)Cc5nc(C6CC6)ncc5C(=N)N4)c3)[nH]c12,7.4179,N=C1NC(c2cc(-c3cc4ccccc4[nH]3)cs2)Cc2nc(C3CC3)ncc21,Train,32.13347542944447,7.101454359214952,3.313692196433418,1.3545881579938845,1335.0016314957895,9.590103627919634,6.312223337416172,-3.1900000000000004,23975596.913161065,6.653430711170136,15.037630078753587,17.409536117041103,0.0,0.0,0.0,0.0,9.967957041894417,0.0,37.964481650927475,45.436384905877944,29.422802997822593,28.075330595773067,37.64303336701339,7.109797541277533,63.86767286263372,17.00689131982936,0.0,11.959746875309355,5.409283605791522,41.908741684387046,22.160304418626517,86.68,17.718790439553317,18.44658341921227,45.78764682144212,15.130125080538779,14.051797000508566,15.277485139196344,4.644511396692133,2.690159746980166,10.43904821871253,2.1599556458385822,1.0,1.0,1.0,7.0,4.958870000000004,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
COc1cccc2cc(C(=O)Nc3ccc(F)c([C@]4(C)CS(=O)(=O)[C@@](C)(CC5CCOCC5)C(=N)N4)c3)[nH]c12,7.3307,N=C1NC(c2cccc(NC(=O)c3cc4ccccc4[nH]3)c2)CS(=O)(=O)C1CC1CCOCC1,Train,32.228086677623274,7.933082513938294,3.3375012101357724,1.3971964300353594,1548.5186326415192,13.25739926056372,8.015101724229428,-3.44,483025563.08896655,9.94544358030102,25.091281636559966,27.843302908153092,9.837253136417502,0.0,5.907179729351506,0.0,12.808212032003757,0.0,69.35968065662874,29.85082590987119,23.91827711802393,38.17036385829089,43.395886973760184,31.39320368105649,59.53916980682262,5.749511833283905,10.077801322358383,20.113041342600894,17.14441049299881,42.46456947923127,10.902924932081056,133.37,18.19910120538483,33.090006077582004,15.617555728959871,14.88300951339162,16.085871681476526,15.317480961979935,-0.08214346453809984,-0.8913269061787805,11.17594875385697,4.305801315155822,2.0,2.0,2.0,11.0,4.353770000000003,1.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
COc1cccc2nc(-c3cc(Cl)c([C@]4(C)CS(=O)(=O)C(C)(C)C(=N)N4)s3)cn12,6.9666,N=C1CS(=O)(=O)CC(c2ccc(-c3cn4ccccc4n3)s2)N1,Train,35.495693915599,7.932838393128839,3.228448069178101,1.7859166465838188,1245.6131001135182,11.809895024064808,5.3633861608071385,-2.0999999999999996,2967654.034149894,6.449074100104015,10.05365155780638,16.229819459742558,15.717241472852873,0.0,0.0,0.0,13.401775505276145,0.0,38.9703128044567,6.196843571613076,38.872432096400054,44.25777591110975,31.057159304672776,12.862651148024323,40.36209235290214,16.45106352498513,0.0,15.376178388800847,5.409283605791522,30.462311845459517,16.218252409317486,96.55,11.336785877934737,33.947376208811015,10.30076712495354,21.74708644982409,6.115415236310573,11.79351267621591,0.4641684230255205,0.48162785964936994,7.375330208731708,4.855196434188276,1.0,0.0,1.0,10.0,3.713870000000002,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
COc1ccccc1NC(=O)N[C@@H]1CCC[C@H](C[C@@]2(CCC3CCCCC3)NC(=N)N(C)C2=O)C1,6.5591,N=C1NC(=O)C(CCC2CCCCC2)(CC2CCCC(NC(=O)Nc3ccccc3)C2)N1,Train,16.46647962198397,6.071625509491594,3.0710137126710495,1.36751698293071,915.832730684397,10.69501828658241,8.221555028051432,-2.7700000000000005,81392943.60325813,11.311544861782325,20.68722876581904,11.288437085667251,5.959554568743835,0.0,5.907179729351506,6.031114512338072,4.794537184071822,0.0,56.07265434387605,13.08951281182515,12.797183815961095,23.585235085116974,88.63062555664345,19.474258127961054,24.26546827384644,5.749511833283905,10.481923458755384,4.794537184071822,17.24509569811431,24.26546827384644,0.0,106.55000000000001,37.00401784548053,14.157469523954724,15.950365812018994,10.146146559591571,27.509946017492375,17.610219058629347,-0.04258661171311018,1.8761721582167195,7.200110808488541,0.0,1.0,1.0,3.0,8.0,4.861270000000004,0.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
COc1ccccc1Nc1cc([C@]2(C)CS(=O)(=O)N(C)C(=N)N2)ccn1,6.4634,N=C1NC(c2ccnc(Nc3ccccc3)c2)CS(=O)(=O)N1,Train,32.23338506225644,7.892984371944899,2.5991395552602277,1.9317842940998478,946.9194629104778,8.284700423751707,4.364302029142239,-2.81,560416.0743469893,6.487370307022906,15.37044016181271,11.567374611118932,0.0,15.982845722151419,0.0,0.0,17.70699149657238,0.0,36.75265696523406,13.244515554290267,24.08896267509123,27.48809477467001,12.46266245207397,25.227111734707844,48.15849747407974,5.749511833283905,11.50524905251859,15.56221640579093,5.409283605791522,42.59504598238274,0.0,107.41000000000001,7.04767198267719,32.363112449504456,15.617555728959871,10.146146559591571,4.298376007810532,14.09052337932163,0.5375756907701359,0.9140228996659376,10.959465753268963,1.7582379062736204,1.0,1.0,1.0,9.0,1.8485699999999998,1.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
COc1ccccc1Nc1ccc(F)c([C@@]2(C)CS(=O)(=O)C(C)(C)C(=N)N2)n1,5.2776,N=C1CS(=O)(=O)CC(c2cccc(Nc3ccccc3)n2)N1,Train,32.22808513467478,7.9327047503235635,2.6155355972238823,2.0125671353209733,1039.224300600183,9.9924993350319,4.997526488385452,-2.68,1118400.405837335,6.733194489697508,15.37044016181271,33.66116568598812,9.837253136417502,0.0,0.0,0.0,17.792190552950967,0.0,45.03667987291831,0.0,24.08896267509123,27.17812197469336,31.057159304672776,18.179439752030653,47.909351246664016,5.749511833283905,15.89566410019341,15.376178388800847,11.226504446837417,36.39820241076966,0.0,104.17,40.013743277272624,12.13273413692322,15.617555728959871,10.146146559591571,4.320891912320484,14.056380293846699,-0.8026945284286555,-0.29905491929707173,9.87278972503066,4.452385429225256,1.0,1.0,1.0,9.0,2.961970000000001,1.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
COc1ccccc1Nc1cccc([C@]2(C)CS(=O)(=O)N(C)C(=N)N2)n1,5.4253,N=C1NC(c2cccc(Nc3ccccc3)n2)CS(=O)(=O)N1,Train,32.233385063757666,7.892978438208067,2.5991395552602277,1.931784294099848,946.9194629104778,8.263010978136762,4.281650922589386,-2.81,560416.0743469893,6.487370307022906,15.37044016181271,11.567374611118932,0.0,15.982845722151419,0.0,0.0,17.70699149657238,0.0,31.189205473537065,7.04767198267719,29.78289066993969,27.48809477467001,12.46266245207397,25.227111734707844,48.15849747407973,5.749511833283905,11.50524905251859,15.56221640579093,5.409283605791522,42.46456947923127,0.0,107.41000000000001,7.04767198267719,32.232635946352985,15.617555728959871,10.146146559591571,4.555113378684807,14.043648379321628,0.2789645796590241,0.8597088407090214,12.767088580177505,1.7235156840513983,1.0,1.0,1.0,9.0,1.8485699999999994,1.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
COc1cccn2cc(-c3cc(Cl)c([C@]4(C)CS(=O)(=O)C(C)(C)C(=N)N4)s3)nc12,6.0947,N=C1CS(=O)(=O)CC(c2ccc(-c3cn4ccccc4n3)s2)N1,Train,35.49569391558131,7.9328384987260625,3.228448069178101,1.7859166465838188,1245.6131001135182,11.820988365648207,5.3663708695345145,-2.099999999999999,2967654.034149894,6.449074100104018,14.454346164068173,10.58264223897483,21.233942190469133,0.0,0.0,0.0,13.401775505276145,0.0,38.9703128044567,12.393687143226153,38.872432096400054,44.25777591110976,31.057159304672776,12.862651148024323,40.49256885605361,16.320587021833667,0.0,15.376178388800847,5.409283605791522,30.592788348610984,16.218252409317486,96.55,11.336785877934737,33.947376208811015,10.30076712495354,21.74708644982409,6.1325911622364995,11.79351267621591,0.41384434895144695,0.4793130448345553,5.498213278568918,4.855196434188276,1.0,0.0,1.0,10.0,3.713870000000002,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
COc1cccnc1N1C[C@H]2C(=O)N(C)C(N)=N[C@@]2(c2cc(-c3cccc(C#N)c3)cs2)C1,8.5229,O=C1NC=NC2(c3cc(-c4ccccc4)cs3)CN(c3ccccn3)CC12,Train,32.133475600971394,7.101811886540285,3.4904864996179907,1.6071511825587184,1312.0333144692693,9.057361006046213,6.319190053061949,-3.9,52303167.02963378,7.90320234680474,15.370440161812713,5.538925252383345,17.52692917986277,5.907179729351506,0.0,0.0,9.976383253582878,5.261891554738487,46.838801096167956,24.666419153904144,31.205132797840772,29.021382953865107,5.538925252383345,32.14689206663035,64.48207450670856,22.94563612947017,5.817862777835028,10.333462436455168,17.249018913692154,59.03388055394593,11.126902983393991,107.84,4.899909730850478,37.75746604196415,17.119566902201093,15.462935163597905,27.180544595593435,11.298404298134464,7.906999563989484,1.0352168121247314,15.390320739877748,0.8968116075376178,2.0,1.0,2.0,9.0,2.8087800000000014,1.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
COc1cccnc1Nc1cc([C@]2(C)CS(=O)(=O)N(C)C(=N)N2)ccn1,7.3872,N=C1NC(c2ccnc(Nc3ccccn3)c2)CS(=O)(=O)N1,Train,32.23338507147268,7.892983972247404,2.5991395552602277,1.9317842940998478,948.5061966818434,8.138685973883897,4.231667833457618,-2.8800000000000003,560416.0743469893,6.447261093755883,15.37044016181271,5.817862777835028,11.567374611118932,15.982845722151419,0.0,0.0,22.690970017519586,0.0,36.75265696523406,19.441359125903343,18.401576400407667,27.618571277821474,12.46266245207397,25.227111734707844,42.22260690876959,5.749511833283905,11.635725555670057,15.56221640579093,5.409283605791522,36.6591554170726,0.0,120.3,7.04767198267719,50.69269015804075,20.60153424990708,10.146146559591571,8.479365285855184,13.953787268210519,-0.2620031415343912,1.213834000803924,6.984067189949901,1.7426129062736204,1.0,0.0,1.0,10.0,1.2435699999999994,2.0,3.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
COc1ccnc(N2CCN(c3nccc4c(Cl)c([C@]5(C)CS(=O)(=O)N(C)C(=N)N5)sc34)CC2)c1,5.7317,N=C1NC(c2cc3ccnc(N4CCN(c5ccccn5)CC4)c3s2)CS(=O)(=O)N1,Train,35.495694421315086,7.893145665783825,3.197867674781525,1.4413461859809642,1405.2952291286576,12.212619970426466,6.480218778955821,-2.8299999999999996,81805062.31564856,8.68062585834961,19.853471019507335,17.38523738895396,0.0,15.982845722151419,0.0,0.0,22.690970017519586,0.0,19.056471336613846,57.07297603248004,33.00127682431939,60.642441176922624,12.46266245207397,55.88916821605276,40.49256885605361,5.749511833283905,11.635725555670057,15.56221640579093,5.409283605791522,30.59278834861098,10.086144130933896,114.75,18.384457860611928,26.42722188419431,25.0845651076017,21.74708644982409,14.263466080678292,12.512616177382066,-1.016667785596669,2.1101436073536197,5.616529166206451,4.8020840432925915,2.0,0.0,1.0,13.0,2.6946700000000012,2.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
COc1ccnc(Oc2ccc(F)c([C@]34CO[C@@H](C)C[C@H]3C(=O)N(C)C(=N)N4)c2)c1,7.399,N=C1NC(=O)C2CCOCC2(c2cccc(Oc3ccccn3)c2)N1,Train,19.14219978452798,6.000700843781396,2.7429565527771196,1.7473360706133616,1000.721698077109,7.529743983372745,5.646439144309301,-3.2,5801844.098346555,7.564707004061709,19.527377465406477,22.855169759997047,5.959554568743835,11.787168065786876,0.0,0.0,9.374393568622029,0.0,37.61002709646308,24.87433411444887,25.738551939700145,11.866734298095341,24.98745046274828,20.764351488467643,47.909351246664016,17.37901200300318,4.39041504767482,15.070325390255217,17.14441049299881,36.52867891392113,0.0,96.77000000000001,37.25648046019003,18.329577708536295,10.30076712495354,19.61987246719167,18.352968026490824,11.213218626497257,-0.9821003926261864,-0.23111022821407823,7.597022909600021,1.9306086025053169,2.0,1.0,3.0,9.0,2.6382700000000003,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
COc1ccnc(Oc2ccc(F)c([C@]34CO[C@@H](C)C[C@H]3S(=O)(=O)N(C)C(=N)N4)c2)n1,8.1249,N=C1NC2(c3cccc(Oc4ncccn4)c3)COCCC2S(=O)(=O)N1,Train,32.23351255418501,7.899829644079752,2.7469121170604196,1.7912824953566817,1130.421620479377,9.575358499369406,5.533441327714417,-2.99,7790833.350088518,7.607393542103034,19.527377465406477,22.355595956695318,0.0,21.86283405858679,0.0,6.010464839586836,22.0974065442472,4.9839785209472085,31.543660028001465,24.87433411444887,19.820645893538753,15.982845722151419,30.237388492730457,20.764351488467643,41.84298417820241,17.639965009306113,4.39041504767482,20.299079359590976,11.226504446837417,30.462311845459514,0.0,126.73,38.553414300952625,12.990104268152233,15.284745645900749,19.61987246719167,8.05759131894774,9.980296695634308,-1.4727863336692695,-0.5309132765633022,5.46562332324395,1.6247052508065105,2.0,1.0,3.0,12.0,1.5888699999999996,2.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
COc1cnc(C(=O)Nc2cc(Cl)c(F)c([C@]3(C)CS(=O)(=O)C(C)(C)C(=N)N3)c2)cn1,8.3565,N=C1CS(=O)(=O)CC(c2cccc(NC(=O)c3cnccn3)c2)N1,Train,35.49569269654929,7.932718190015617,2.684345625586014,1.9754775278126893,1170.5657612824773,10.765230413986014,5.209625617465844,-2.79,3978200.217118473,7.7189078028253855,15.37044016181271,22.093791074869188,9.837253136417502,5.879988336435371,5.907179729351506,0.0,22.776169073898174,0.0,32.903945735995094,11.250837766380558,35.817896857375146,38.86837881644235,31.057159304672776,18.179439752030653,46.62365492148206,5.879988336435371,10.077801322358383,15.376178388800847,11.226504446837417,24.52642128014937,0.0,134.13,52.407430420498784,0.0,20.60153424990708,21.74708644982409,20.31031393804946,13.181865430892255,-1.4616164223316082,-1.9822478292817507,2.481519235008818,4.281603097978551,1.0,1.0,1.0,12.0,2.51907,2.0,2.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
COc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(CF)N=C(N)CCC3(F)F)c2)cn1,7.8539,O=C(Nc1cccc(C2CCCC=N2)c1)c1cnccn1,Train,19.28580767830424,6.022804580990004,2.7211440889419283,2.0322579675778467,999.2067729647052,6.519230396055505,4.629648130681021,-3.31,3586968.5997378267,7.841254951879789,15.787319034968565,12.368518967123368,17.173366934475133,5.879988336435371,11.829708897446082,0.0,31.92003228026852,0.0,6.06636706846161,30.158848080694188,25.339104470260956,17.430185789792336,24.30309766632994,19.10117711755877,47.418242448786614,5.879988336435371,27.63946151305766,5.538925252383345,11.63444168209179,29.51882601278504,0.0,102.49,7.109797541277533,0.0,20.277150378536415,10.470530430962235,23.30354691623687,2.187123960695389,0.7504318297698696,-8.222758652433908,1.260429185563114,-1.8349055607707374,1.0,1.0,1.0,12.0,2.966800000000001,2.0,3.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
COc1cnc(C(=O)Nc2cc(F)c(F)c([C@]3(C)CS(=O)(=O)C(C)(C)C(=N)N3)c2)c(F)c1,8.5229,N=C1CS(=O)(=O)CC(c2cccc(NC(=O)c3ccccn3)c2)N1,Train,32.2280855463729,7.932715820066569,2.6803170531534577,1.9997258047682895,1233.5909379475854,10.619604241240681,5.4065702717002795,-3.15,5652660.009882091,7.764828447368193,15.37044016181271,16.332154072258735,32.98284365440365,0.0,5.907179729351506,0.0,26.573020648300606,0.0,26.83757866753348,23.38357190330378,24.598419972020743,27.267438926209838,31.057159304672776,18.179439752030653,53.104986786681046,5.749511833283905,18.858631417708022,15.376178388800847,22.860946128929207,24.395944776997904,0.0,121.23999999999998,27.881009140349406,0.0,15.617555728959871,10.146146559591571,16.078536949604093,12.960778060503838,-2.969032175669981,-5.66240632204193,2.6426203855751567,3.9771297170806683,1.0,1.0,1.0,12.0,2.74887,1.0,1.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
COc1cnc(C(=O)Nc2cc(F)c(F)c([C@]3(C)CS(=O)(=O)C(C)(C)C(=N)N3)c2)cn1,8.1805,N=C1CS(=O)(=O)CC(c2cccc(NC(=O)c3cnccn3)c2)N1,Train,32.228085435486136,7.932714544095052,2.684345625586014,1.9754775278126893,1168.5657612824773,10.358030287245409,5.209625617465844,-3.1500000000000004,3978200.217118473,7.518587334695961,15.37044016181271,16.27657023382329,21.47169481850929,5.879988336435371,5.907179729351506,0.0,27.166584121572996,0.0,26.83757866753348,17.31720483484217,30.79526354363382,27.267438926209838,31.057159304672776,18.179439752030653,47.418242448786614,5.879988336435371,14.468216370033202,15.376178388800847,17.043725287883312,24.52642128014937,0.0,134.13,34.07785271196248,0.0,20.60153424990708,10.146146559591571,20.122173995858592,13.171963568785307,-2.1826481683633547,-4.03531444160161,1.893864914021164,4.077556458746726,1.0,1.0,1.0,12.0,2.0047699999999997,2.0,2.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
COc1cnc(C(=O)Nc2cc(F)c(F)c([C@]3(C)CS(=O)(=O)C(C)(C)C(=N)N3)c2F)cn1,7.3429,N=C1CS(=O)(=O)CC(c2cccc(NC(=O)c3cnccn3)c2)N1,Train,32.22808555653025,7.932716840255504,2.70008533125524,2.0517970628892166,1218.4592366154677,10.447333155191137,5.285254760443924,-3.22,5933945.131475667,7.72623642736912,15.37044016181271,16.27657023382329,27.288915659555187,5.879988336435371,5.907179729351506,0.0,31.556999169247813,0.0,20.771211599071872,6.06636706846161,42.04610131001438,27.267438926209838,31.057159304672776,18.179439752030653,47.16909622137091,5.879988336435371,18.858631417708022,15.376178388800847,22.860946128929207,18.460054211687762,0.0,134.13,20.95727194065878,0.0,20.60153424990708,10.146146559591571,19.94362571543531,12.614118708619017,-3.970819464659651,-6.726048201154814,0.42952770691609965,3.684495234256931,1.0,1.0,1.0,13.0,2.1438699999999997,2.0,2.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
COc1cnc(C(=O)Nc2cc(F)c(F)c([C@]3(C)CS(=O)(=O)N(C)C(=N)N3)c2)cn1,8.9788,N=C1NC(c2cccc(NC(=O)c3cnccn3)c2)CS(=O)(=O)N1,Train,32.233385487461874,7.892990377180333,2.679362153794838,1.9581691055681703,1125.8134673878064,8.74739585799211,4.547985453893134,-3.3500000000000005,2889231.23257728,7.478933177697347,15.37044016181271,5.693927994848461,11.63444168209179,21.86283405858679,5.907179729351506,0.0,31.47180011286923,0.0,12.990104268152233,24.36487681751936,30.79526354363382,27.577411726186483,12.46266245207397,25.227111734707844,47.418242448786614,5.879988336435371,14.468216370033202,15.56221640579093,17.043725287883312,24.52642128014937,0.0,137.37,27.278050295258424,0.0,20.60153424990708,10.146146559591571,20.049083397160473,12.768655312612466,-2.235106877283103,-4.2706522547347525,1.8613128306878306,1.3239016778275436,1.0,1.0,1.0,13.0,1.0304699999999996,2.0,3.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
COc1cnc(C(=O)Nc2cc([C@]3(C)CS(=O)(=O)C(C)(C)C(=N)N3)c(F)cc2Br)cn1,6.1439,N=C1CS(=O)(=O)CC(c2cccc(NC(=O)c3cnccn3)c2)N1,Train,79.91873131387479,9.103697612804345,2.6778347389001516,1.9738682388503404,1170.5657612824775,11.204655913916358,5.228465804310556,-2.5999999999999996,3943090.230352562,7.825363470963301,15.37044016181271,22.093791074869184,9.837253136417502,5.879988336435371,5.907179729351506,0.0,22.77616907389817,0.0,48.833889633944445,10.03617100752941,36.482649818317384,43.197382824159185,31.057159304672776,18.179439752030653,46.07374112357314,5.879988336435371,10.077801322358383,15.376178388800847,11.226504446837417,28.999140795981784,0.0,134.13,46.34106335203717,0.0,36.53147814785643,10.146146559591571,20.417624400557507,13.609202325399062,-1.2005260973127123,-1.7069669677087258,2.4682063072142437,4.3558048630467185,1.0,1.0,1.0,12.0,2.62817,2.0,2.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)CCC3(F)F)c2)c(C)n1,7.7959,O=C(Nc1cccc(C2CCCC=N2)c1)c1cnccn1,Train,19.291482553487203,6.031756720627096,2.7044647558494903,2.0362917544377526,1046.3437159630828,6.869798203074333,4.872272411567994,-3.3099999999999996,4951390.8687691195,8.080328823594202,15.787319034968565,11.511148835894357,0.0,11.418913588818716,18.255153642305274,0.0,36.91243701290419,0.0,25.122838405075456,24.09248101223258,24.83618889349634,17.430185789792336,37.65227961087976,12.426586145283864,47.164473099437714,5.879988336435371,27.63946151305766,5.538925252383345,12.740958040736519,29.388349509633574,0.0,102.49,20.230378312581234,0.0,20.277150378536415,10.470530430962235,23.705702729549333,2.3195086923658352,0.7164117787780915,-6.505838966413393,2.4265351526413035,1.4785579490188074,1.0,1.0,1.0,12.0,3.431720000000001,2.0,3.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)CCC3(F)F)c2)cn1,7.9077,O=C(Nc1cccc(C2CCCC=N2)c1)c1cnccn1,Train,19.291481473280594,6.022630938139912,2.708186301260931,2.0128186023221906,983.4324329806278,6.467417110617533,4.593292834012282,-3.3099999999999996,3484092.5093173925,7.841254951879789,15.787319034968565,11.511148835894357,0.0,11.418913588818716,18.255153642305274,0.0,36.91243701290419,0.0,18.19910120538483,24.09248101223258,25.339104470260956,17.430185789792336,30.72854241118913,12.426586145283864,47.667388676202336,5.879988336435371,27.63946151305766,5.538925252383345,5.817220841045895,35.58519308124665,0.0,102.49,7.109797541277533,0.0,20.277150378536415,10.470530430962235,23.176772688397072,2.2786753590325017,0.45794382376499865,-6.536533219550828,2.4012139130343493,0.0,1.0,1.0,1.0,12.0,3.1233000000000013,2.0,3.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)CCC3(F)F)c2)nc1,8.1612,O=C(Nc1cccc(C2CCCC=N2)c1)c1ncccn1,Train,19.29148146188671,6.011115586481708,2.708186301260931,2.0128186023221906,983.4324329806278,6.469914756394852,4.590307768441189,-3.3099999999999996,3484092.5093173925,7.841254951879789,15.787319034968565,5.817220841045895,5.749511833283905,11.363329750383272,18.255153642305274,0.0,36.91243701290419,0.0,18.19910120538483,24.09248101223258,25.339104470260956,17.430185789792336,30.72854241118913,12.426586145283864,47.797865179353806,5.749511833283905,27.63946151305766,5.538925252383345,5.817220841045895,35.58519308124665,0.0,102.49,19.503484684503686,0.0,20.277150378536415,10.470530430962235,23.0620352658352,2.2561753590325018,0.6071637582633871,-6.763329527191065,2.3816915207441003,0.0,1.0,1.0,1.0,12.0,3.1233000000000013,2.0,3.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)[C@@](C)(F)CC3(F)F)c2)c(C)c1,7.8539,O=C(Nc1cccc(C2CCCC=N2)c1)c1ccccn1,Train,19.28579410273767,6.035168790214054,2.666579211681455,1.9914652785856208,1071.3404131701595,7.837315548830403,5.39698289615941,-3.1699999999999995,3842388.649017911,7.507512024250948,15.787319034968565,23.09628045493553,11.207685071129024,0.0,11.829708897446082,0.0,22.54563871164649,0.0,50.600131364615315,11.250837766380558,19.72746273581662,17.430185789792336,44.32224746122148,12.426586145283864,53.10036366474786,5.749511833283905,23.24904646538284,5.538925252383345,12.740958040736519,35.45471657809519,0.0,89.6,19.37300818135222,12.990104268152233,15.293171857589208,10.470530430962235,20.277338895111367,2.507657824703956,0.6986811626817453,-5.540725855787877,4.784278034478754,3.528175183731017,1.0,1.0,2.0,10.0,4.129620000000003,1.0,2.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
